epoch	validation_accuracy	validation_loss	validation_conf_matrix	train_accuracy	train_loss	train_conf_matrix
35	0.9244	24.354515075683594	{'tp': 2335, 'tn': 2287, 'fp': 190, 'fn': 188}	0.98715	10.371039390563965	{'tp': 9850, 'tn': 9893, 'fp': 130, 'fn': 127}
36	0.9278	20.928022384643555	{'tp': 2346, 'tn': 2293, 'fp': 184, 'fn': 177}	0.9874	10.389479637145996	{'tp': 9858, 'tn': 9890, 'fp': 133, 'fn': 119}
37	0.9276	24.716266632080078	{'tp': 2339, 'tn': 2299, 'fp': 178, 'fn': 184}	0.9884	9.785541534423828	{'tp': 9869, 'tn': 9899, 'fp': 124, 'fn': 108}
38	0.916	24.909748077392578	{'tp': 2255, 'tn': 2325, 'fp': 152, 'fn': 268}	0.98855	9.739607810974121	{'tp': 9856, 'tn': 9915, 'fp': 108, 'fn': 121}
39	0.9186	23.615251541137695	{'tp': 2247, 'tn': 2346, 'fp': 131, 'fn': 276}	0.9891	9.468709945678711	{'tp': 9873, 'tn': 9909, 'fp': 114, 'fn': 104}
40	0.929	29.016586303710938	{'tp': 2369, 'tn': 2276, 'fp': 201, 'fn': 154}	0.99015	8.303628921508789	{'tp': 9886, 'tn': 9917, 'fp': 106, 'fn': 91}
41	0.9088	29.994667053222656	{'tp': 2198, 'tn': 2346, 'fp': 131, 'fn': 325}	0.9898	8.993409156799316	{'tp': 9882, 'tn': 9914, 'fp': 109, 'fn': 95}
42	0.9314	28.99693489074707	{'tp': 2373, 'tn': 2284, 'fp': 193, 'fn': 150}	0.9908	7.9310431480407715	{'tp': 9886, 'tn': 9930, 'fp': 93, 'fn': 91}
43	0.9302	28.83875274658203	{'tp': 2411, 'tn': 2240, 'fp': 237, 'fn': 112}	0.99015	7.938258647918701	{'tp': 9874, 'tn': 9929, 'fp': 94, 'fn': 103}
44	0.9178	33.125667572021484	{'tp': 2379, 'tn': 2210, 'fp': 267, 'fn': 144}	0.9918	6.653587341308594	{'tp': 9892, 'tn': 9944, 'fp': 79, 'fn': 85}
45	0.931	31.359769821166992	{'tp': 2449, 'tn': 2206, 'fp': 271, 'fn': 74}	0.99005	8.413735389709473	{'tp': 9877, 'tn': 9924, 'fp': 99, 'fn': 100}
46	0.9296	21.101533889770508	{'tp': 2378, 'tn': 2270, 'fp': 207, 'fn': 145}	0.99095	8.125597953796387	{'tp': 9890, 'tn': 9929, 'fp': 94, 'fn': 87}
47	0.9344	22.26462745666504	{'tp': 2395, 'tn': 2277, 'fp': 200, 'fn': 128}	0.99235	6.86899995803833	{'tp': 9906, 'tn': 9941, 'fp': 82, 'fn': 71}
48	0.9266	24.79562759399414	{'tp': 2364, 'tn': 2269, 'fp': 208, 'fn': 159}	0.9908	7.840388298034668	{'tp': 9880, 'tn': 9936, 'fp': 87, 'fn': 97}
49	0.9386	23.258655548095703	{'tp': 2375, 'tn': 2318, 'fp': 159, 'fn': 148}	0.993	6.06343412399292	{'tp': 9909, 'tn': 9951, 'fp': 72, 'fn': 68}
50	0.9318	27.055309295654297	{'tp': 2396, 'tn': 2263, 'fp': 214, 'fn': 127}	0.99375	5.105562686920166	{'tp': 9908, 'tn': 9967, 'fp': 56, 'fn': 69}
51	0.93	27.98494529724121	{'tp': 2347, 'tn': 2303, 'fp': 174, 'fn': 176}	0.99345	5.737968444824219	{'tp': 9911, 'tn': 9958, 'fp': 65, 'fn': 66}
52	0.93	29.474885940551758	{'tp': 2393, 'tn': 2257, 'fp': 220, 'fn': 130}	0.9925	6.27970552444458	{'tp': 9899, 'tn': 9951, 'fp': 72, 'fn': 78}
53	0.9308	31.235944747924805	{'tp': 2363, 'tn': 2291, 'fp': 186, 'fn': 160}	0.992	6.212242126464844	{'tp': 9896, 'tn': 9944, 'fp': 79, 'fn': 81}
54	0.9364	26.244686126708984	{'tp': 2388, 'tn': 2294, 'fp': 183, 'fn': 135}	0.99545	3.9715144634246826	{'tp': 9930, 'tn': 9979, 'fp': 44, 'fn': 47}
55	0.922	32.71407699584961	{'tp': 2412, 'tn': 2198, 'fp': 279, 'fn': 111}	0.99285	5.82785701751709	{'tp': 9908, 'tn': 9949, 'fp': 74, 'fn': 69}
56	0.9302	25.9971981048584	{'tp': 2355, 'tn': 2296, 'fp': 181, 'fn': 168}	0.99645	3.3646066188812256	{'tp': 9942, 'tn': 9987, 'fp': 36, 'fn': 35}
57	0.934	32.44487762451172	{'tp': 2431, 'tn': 2239, 'fp': 238, 'fn': 92}	0.9968	3.025926113128662	{'tp': 9945, 'tn': 9991, 'fp': 32, 'fn': 32}
58	0.9154	53.167781829833984	{'tp': 2469, 'tn': 2108, 'fp': 369, 'fn': 54}	0.99475	4.61071252822876	{'tp': 9926, 'tn': 9969, 'fp': 54, 'fn': 51}
59	0.9324	32.054481506347656	{'tp': 2381, 'tn': 2281, 'fp': 196, 'fn': 142}	0.9945	4.493932723999023	{'tp': 9923, 'tn': 9967, 'fp': 56, 'fn': 54}
60	0.929	40.341217041015625	{'tp': 2438, 'tn': 2207, 'fp': 270, 'fn': 85}	0.9961	3.5511295795440674	{'tp': 9939, 'tn': 9983, 'fp': 40, 'fn': 38}
61	0.9308	29.094615936279297	{'tp': 2329, 'tn': 2325, 'fp': 152, 'fn': 194}	0.9955	3.809908628463745	{'tp': 9931, 'tn': 9979, 'fp': 44, 'fn': 46}
62	0.9366	36.99010467529297	{'tp': 2421, 'tn': 2262, 'fp': 215, 'fn': 102}	0.9964	3.276543378829956	{'tp': 9939, 'tn': 9989, 'fp': 34, 'fn': 38}
63	0.9316	36.77587127685547	{'tp': 2393, 'tn': 2265, 'fp': 212, 'fn': 130}	0.9965	2.9503297805786133	{'tp': 9943, 'tn': 9987, 'fp': 36, 'fn': 34}
64	0.9318	36.27661895751953	{'tp': 2365, 'tn': 2294, 'fp': 183, 'fn': 158}	0.9959	3.595703363418579	{'tp': 9940, 'tn': 9978, 'fp': 45, 'fn': 37}
65	0.9316	33.50243377685547	{'tp': 2315, 'tn': 2343, 'fp': 134, 'fn': 208}	0.9967	2.821485996246338	{'tp': 9947, 'tn': 9987, 'fp': 36, 'fn': 30}
66	0.922	36.0861930847168	{'tp': 2273, 'tn': 2337, 'fp': 140, 'fn': 250}	0.9966	3.0896947383880615	{'tp': 9943, 'tn': 9989, 'fp': 34, 'fn': 34}
67	0.9326	31.043285369873047	{'tp': 2342, 'tn': 2321, 'fp': 156, 'fn': 181}	0.99575	3.6166939735412598	{'tp': 9937, 'tn': 9978, 'fp': 45, 'fn': 40}
68	0.9354	31.573322296142578	{'tp': 2359, 'tn': 2318, 'fp': 159, 'fn': 164}	0.9962	3.461644411087036	{'tp': 9940, 'tn': 9984, 'fp': 39, 'fn': 37}
69	0.937	38.15986633300781	{'tp': 2398, 'tn': 2287, 'fp': 190, 'fn': 125}	0.99655	3.0046701431274414	{'tp': 9941, 'tn': 9990, 'fp': 33, 'fn': 36}
70	0.9298	32.025489807128906	{'tp': 2319, 'tn': 2330, 'fp': 147, 'fn': 204}	0.9973	2.5506458282470703	{'tp': 9949, 'tn': 9997, 'fp': 26, 'fn': 28}
71	0.93	34.147979736328125	{'tp': 2349, 'tn': 2301, 'fp': 176, 'fn': 174}	0.99655	3.16754412651062	{'tp': 9943, 'tn': 9988, 'fp': 35, 'fn': 34}
72	0.9304	31.775753021240234	{'tp': 2326, 'tn': 2326, 'fp': 151, 'fn': 197}	0.9965	3.313326597213745	{'tp': 9940, 'tn': 9990, 'fp': 33, 'fn': 37}
73	0.9342	30.774250030517578	{'tp': 2345, 'tn': 2326, 'fp': 151, 'fn': 178}	0.9963	3.2496750354766846	{'tp': 9940, 'tn': 9986, 'fp': 37, 'fn': 37}
74	0.927	32.510868072509766	{'tp': 2297, 'tn': 2338, 'fp': 139, 'fn': 226}	0.9976	2.2171449661254883	{'tp': 9958, 'tn': 9994, 'fp': 29, 'fn': 19}
