epoch	validation_accuracy	validation_loss	validation_conf_matrix	train_accuracy	train_loss	train_conf_matrix
13	0.892	24.324459075927734	{'tp': 2379, 'tn': 2081, 'fp': 387, 'fn': 153}	0.9143	64.86064147949219	{'tp': 9110, 'tn': 9176, 'fp': 856, 'fn': 858}
14	0.8812	22.546489715576172	{'tp': 2413, 'tn': 1993, 'fp': 475, 'fn': 119}	0.9169	62.372371673583984	{'tp': 9168, 'tn': 9170, 'fp': 862, 'fn': 800}
15	0.8816	21.99690818786621	{'tp': 2135, 'tn': 2273, 'fp': 195, 'fn': 397}	0.91915	59.305442810058594	{'tp': 9194, 'tn': 9189, 'fp': 843, 'fn': 774}
16	0.873	24.10240364074707	{'tp': 2034, 'tn': 2331, 'fp': 137, 'fn': 498}	0.923	58.579952239990234	{'tp': 9220, 'tn': 9240, 'fp': 792, 'fn': 748}
17	0.8896	22.468549728393555	{'tp': 2382, 'tn': 2066, 'fp': 402, 'fn': 150}	0.9213	58.43452072143555	{'tp': 9194, 'tn': 9232, 'fp': 800, 'fn': 774}
18	0.8894	20.502992630004883	{'tp': 2358, 'tn': 2089, 'fp': 379, 'fn': 174}	0.92645	55.81073760986328	{'tp': 9249, 'tn': 9280, 'fp': 752, 'fn': 719}
19	0.8762	24.518207550048828	{'tp': 2073, 'tn': 2308, 'fp': 160, 'fn': 459}	0.93075	52.72515106201172	{'tp': 9273, 'tn': 9342, 'fp': 690, 'fn': 695}
20	0.8756	28.834842681884766	{'tp': 2415, 'tn': 1963, 'fp': 505, 'fn': 117}	0.9309	52.111305236816406	{'tp': 9300, 'tn': 9318, 'fp': 714, 'fn': 668}
21	0.8826	26.287456512451172	{'tp': 2392, 'tn': 2021, 'fp': 447, 'fn': 140}	0.93285	50.359256744384766	{'tp': 9310, 'tn': 9347, 'fp': 685, 'fn': 658}
22	0.8898	23.082387924194336	{'tp': 2433, 'tn': 2016, 'fp': 452, 'fn': 99}	0.9346	49.51020050048828	{'tp': 9331, 'tn': 9361, 'fp': 671, 'fn': 637}
23	0.9006	19.941082000732422	{'tp': 2276, 'tn': 2227, 'fp': 241, 'fn': 256}	0.93635	48.5203857421875	{'tp': 9339, 'tn': 9388, 'fp': 644, 'fn': 629}
24	0.8932	22.994125366210938	{'tp': 2327, 'tn': 2139, 'fp': 329, 'fn': 205}	0.9388	46.66398239135742	{'tp': 9374, 'tn': 9402, 'fp': 630, 'fn': 594}
25	0.8826	26.094646453857422	{'tp': 2436, 'tn': 1977, 'fp': 491, 'fn': 96}	0.93925	44.905128479003906	{'tp': 9371, 'tn': 9414, 'fp': 618, 'fn': 597}
26	0.8788	25.61615562438965	{'tp': 2415, 'tn': 1979, 'fp': 489, 'fn': 117}	0.94275	44.05571746826172	{'tp': 9406, 'tn': 9449, 'fp': 583, 'fn': 562}
27	0.8482	42.88651657104492	{'tp': 2466, 'tn': 1775, 'fp': 693, 'fn': 66}	0.94255	43.811180114746094	{'tp': 9395, 'tn': 9456, 'fp': 576, 'fn': 573}
